Year,Month,Day,Movement,UOM,Family,Material,Business_Unit,Client,Region,Representative,Item,Sales_Quantity,Gross_Revenue,Net_Revenue,COGS,EBIT,Inventory,Price
2010,10,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,3300,16874.55,13459.46,8864.79,4594.67,17729.58,5.11
2010,10,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 1074,GO,Representative 24,Item 0026,6600,36300.49,24321.00,17729.58,6591.42,35459.16,5.50
2010,10,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 0454,SP,Representative 43,Item 0026,4840,29983.80,20774.50,13001.69,7772.81,26003.38,6.20
2010,10,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 0869,SP,Representative 10,Item 0026,4400,28182.00,19526.10,11819.72,7706.38,23639.44,6.41
2010,10,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,1100,6930.00,5197.50,2954.93,2242.57,5909.86,6.30
2010,10,25,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2633.40,1975.05,1264.69,710.36,2529.38,5.99
2010,10,25,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13883.10,9751.23,6323.46,3427.77,12646.92,6.31
2010,10,25,Sales,kg,Family 14,Material 44,BU Bravo,Client 1276,PR,Representative 49,Item 0026,880,4804.80,3603.60,2529.38,1074.22,5058.76,5.46
2010,10,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0562,EX,Representative 20,Item 0026,15620,53429.20,53429.20,41960.01,11469.19,83920.02,3.42
2010,10,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,1100,5624.85,4486.50,2954.93,1531.57,5909.86,5.11
2010,10,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,1760,9702.00,7276.49,4727.89,2548.60,9455.78,5.51
2010,10,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 1070,SP,Representative 12,Item 0026,6600,39015.90,27032.44,17729.58,9302.86,35459.16,5.91
2010,10,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,6600,38461.50,26648.32,17729.58,8918.74,35459.16,5.83
2010,10,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,3740,23169.30,16053.00,10046.76,6006.24,20093.52,6.20
2010,11,8,Sales,kg,Family 14,Material 44,BU Alpha,Client 0527,RS,Representative 57,Item 0028,20,160.65,111.54,74.78,36.76,149.56,8.03
2010,11,8,Sales,kg,Family 14,Material 44,BU Bravo,Client 0019,SC,Representative 12,Item 0026,880,5211.36,3660.37,2543.64,1116.73,5087.28,5.92
2010,11,8,Sales,kg,Family 14,Material 44,BU Charlie,Client 0200,SP,Representative 11,Item 0026,5500,43937.10,28408.87,15352.70,13056.17,30705.40,7.99
2010,11,8,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2679.60,2137.30,1228.22,909.08,2456.44,6.09
2010,11,8,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1586.94,1022.17,614.11,408.06,1228.22,7.21
2010,11,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,880,5266.80,3950.10,2543.64,1406.46,5087.28,5.99
2010,11,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0019,SC,Representative 12,Item 0026,1320,7969.50,5597.60,3815.46,1782.14,7630.92,6.04
2010,11,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13883.10,9751.23,6359.10,3392.13,12718.20,6.31
2010,11,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,1540,9152.22,6428.34,4451.37,1976.97,8902.74,5.94
2010,11,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,2200,11781.00,9396.74,6141.08,3255.66,12282.16,5.36
2010,11,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,880,5359.20,4274.60,2456.44,1818.16,4912.88,6.09
2010,11,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 28,Item 0026,11000,61446.00,46084.51,30705.40,15379.11,61410.80,5.59
2010,11,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0582,MG,Representative 29,Item 0026,2200,13398.00,10048.50,6141.08,3907.42,12282.16,6.09
2010,11,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,1540,8570.10,6427.57,4298.76,2128.81,8597.52,5.57
2010,11,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,6600,38461.50,26648.32,18423.24,8225.08,36846.48,5.83
2010,11,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0869,SP,Representative 10,Item 0026,4400,27258.00,18885.90,12282.16,6603.74,24564.32,6.20
2010,11,22,Sales,kg,Family 14,Material 44,BU Alpha,Client 0667,RS,Representative 57,Item 0026,220,1547.70,1087.07,667.26,419.81,1334.52,7.04
2010,11,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,2200,13812.34,8930.79,6141.08,2789.71,12282.16,6.28
2010,11,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0472,RJ,Representative 35,Item 0026,1100,7796.25,5847.19,3070.54,2776.65,6141.08,7.09
2010,11,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,4400,26195.40,18149.64,12282.16,5867.48,24564.32,5.95
2010,11,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0712,SP,Representative 46,Item 0026,1320,7722.00,5617.75,3684.65,1933.10,7369.30,5.85
2010,11,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,1760,9794.40,7345.79,4912.86,2432.93,9825.72,5.57
2010,11,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 1362,GO,Representative 24,Item 0026,880,5719.56,4562.02,2456.43,2105.59,4912.86,6.50
2010,11,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 1536,SP,Representative 43,Item 0026,1320,8413.02,5829.03,3684.65,2144.38,7369.30,6.37
2010,11,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,1100,6930.00,5197.51,3070.54,2126.97,6141.08,6.30
2010,11,29,Sales,kg,Family 14,Material 44,BU Alpha,Client 0412,RS,Representative 57,Item 0026,220,1570.80,1103.30,667.26,436.04,1334.52,7.14
2010,11,29,Sales,kg,Family 14,Material 44,BU Alpha,Client 0667,RS,Representative 57,Item 0026,220,1547.70,1087.08,667.26,419.82,1334.52,7.04
2010,11,29,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,1100,6699.00,5024.25,3179.55,1844.70,6359.10,6.09
2010,11,29,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2640,16659.72,11701.47,7630.92,4070.55,15261.84,6.31
2010,11,29,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,3300,19611.90,13775.03,9538.65,4236.38,19077.30,5.94
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0633,EX,Representative 20,Item 0026,6600,25014.00,25014.00,18423.24,6590.76,36846.48,3.79
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 1162,MS,Representative 24,Item 0026,1760,9240.00,7370.00,4912.86,2457.14,9825.72,5.25
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,7700,44871.75,31089.71,21493.78,9595.93,42987.56,5.83
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 27,Item 0026,8800,46846.80,37365.89,24564.32,12801.57,49128.64,5.32
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,3300,17671.50,14095.12,9211.62,4883.50,18423.24,5.36
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0045,MG,Representative 12,Item 0026,3300,18156.60,13617.45,9211.62,4405.83,18423.24,5.50
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,440,2471.70,1853.78,1228.22,625.56,2456.44,5.62
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0582,MG,Representative 29,Item 0026,1100,6583.50,4937.62,3070.54,1867.08,6141.08,5.99
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,6600,38461.50,26648.32,18423.24,8225.08,36846.48,5.83
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 1536,SP,Representative 43,Item 0026,6600,42065.10,29145.11,18423.24,10721.87,36846.48,6.37
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11440,70870.80,49103.34,31933.62,17169.72,63867.24,6.20
2010,11,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,1100,6930.00,5197.50,3070.54,2126.96,6141.08,6.30
2010,12,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,20240,125386.80,86875.13,56524.25,30350.88,113048.50,6.20
2010,12,6,Sales,kg,Family 14,Material 44,BU Alpha,Client 0667,RS,Representative 57,Item 0026,220,1547.70,1087.08,667.26,419.82,1334.52,7.04
2010,12,6,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,2200,13398.00,10048.50,6360.42,3688.08,12720.84,6.09
2010,12,6,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13883.10,9751.23,6359.10,3392.13,12718.20,6.31
2010,12,6,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,1540,9152.22,6428.34,4451.37,1976.97,8902.74,5.94
2010,12,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,2200,13812.34,8930.79,6141.08,2789.71,12282.16,6.28
2010,12,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,4400,23562.00,18793.50,12282.16,6511.34,24564.32,5.36
2010,12,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1133,CE,Representative 39,Item 0026,4400,22037.40,17577.45,12282.16,5295.29,24564.32,5.01
